year_month,age,male,female,total,source_url
202607,30,663,671,1334,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,55,800,869,1669,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,80,174,239,413,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,6,561,564,1125,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,31,618,678,1296,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,56,802,798,1600,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,81,206,322,528,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,7,596,564,1160,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,32,646,655,1301,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,57,812,852,1664,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,82,314,384,698,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,8,621,566,1187,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,33,634,657,1291,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,58,785,868,1653,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,83,262,419,681,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,9,640,648,1288,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,34,674,677,1351,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,59,755,778,1533,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,84,278,383,661,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,10,623,622,1245,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,35,640,667,1307,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,60,597,657,1254,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,85,271,400,671,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,11,636,658,1294,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,36,669,693,1362,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,61,664,711,1375,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,86,244,355,599,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,12,666,605,1271,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,37,664,702,1366,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,62,668,756,1424,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,87,213,316,529,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,13,699,648,1347,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,38,678,658,1336,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,63,639,747,1386,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,88,204,273,477,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,14,701,704,1405,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,39,734,716,1450,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,64,628,675,1303,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,89,136,284,420,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,15,655,684,1339,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,40,710,729,1439,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,65,686,687,1373,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,90,125,286,411,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,16,697,643,1340,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,41,738,813,1551,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,66,607,676,1283,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,91,122,220,342,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,17,716,698,1414,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,42,750,790,1540,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,67,651,649,1300,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,92,70,193,263,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,18,659,635,1294,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,43,726,712,1438,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,68,593,617,1210,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,93,75,154,229,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,19,693,626,1319,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,44,715,740,1455,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,69,569,613,1182,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,94,42,128,170,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,20,626,650,1276,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,45,726,745,1471,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,70,538,600,1138,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,95,33,84,117,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,21,640,570,1210,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,46,718,775,1493,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,71,586,672,1258,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,96,23,85,108,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,22,632,615,1247,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,47,801,767,1568,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,72,559,675,1234,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,97,23,57,80,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,23,658,601,1259,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,48,769,779,1548,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,73,600,682,1282,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,98,10,55,65,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,24,687,607,1294,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,49,800,856,1656,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,74,541,708,1249,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,99,2,29,31,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,100,1,21,22,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202607,101,0,13,13,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202607nenrei-zentai.pdf
202608,0,482,487,969,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,25,631,649,1280,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,50,836,854,1690,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,75,584,704,1288,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,1,471,453,924,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,26,637,628,1265,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,51,895,924,1819,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,76,555,674,1229,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,2,488,472,960,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,27,650,614,1264,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,52,917,976,1893,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,77,512,574,1086,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,3,521,513,1034,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,28,694,653,1347,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,53,915,938,1853,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,78,536,632,1168,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,4,588,531,1119,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,29,658,668,1326,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,54,865,862,1727,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,79,407,478,885,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,5,628,537,1165,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,30,660,656,1316,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,55,803,872,1675,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,80,181,240,421,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,6,572,583,1155,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,31,623,700,1323,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,56,779,813,1592,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,81,201,315,516,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,7,588,565,1153,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,32,629,656,1285,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,57,824,837,1661,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,82,300,374,674,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,8,628,550,1178,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,33,646,663,1309,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,58,785,876,1661,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,83,264,418,682,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,9,637,641,1278,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,34,675,665,1340,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,59,776,796,1572,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,84,275,384,659,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,10,622,631,1253,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,35,638,674,1312,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,60,589,638,1227,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,85,274,392,666,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,11,625,658,1283,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,36,673,687,1360,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,61,664,726,1390,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,86,237,365,602,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,12,669,601,1270,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,37,669,705,1374,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,62,678,733,1411,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,87,218,320,538,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,13,692,646,1338,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,38,675,668,1343,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,63,645,768,1413,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,88,205,276,481,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,14,709,710,1419,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,39,730,709,1439,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,64,614,676,1290,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,89,133,289,422,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,15,655,687,1342,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,40,700,725,1425,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,65,696,692,1388,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,90,133,282,415,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,16,698,652,1350,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,41,752,806,1558,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,66,598,678,1276,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,91,118,215,333,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,17,719,680,1399,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,42,761,796,1557,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,67,654,632,1286,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,92,70,197,267,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,18,669,642,1311,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,43,721,714,1435,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,68,601,634,1235,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,93,75,155,230,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,19,687,617,1304,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,44,725,732,1457,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,69,563,612,1175,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,94,46,129,175,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,20,629,661,1290,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,45,722,735,1457,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,70,543,601,1144,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,95,29,90,119,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,21,641,558,1199,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,46,716,797,1513,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,71,577,665,1242,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,96,26,83,109,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,22,629,615,1244,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,47,797,757,1554,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,72,553,676,1229,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,97,25,52,77,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,23,658,623,1281,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,48,765,783,1548,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,73,599,674,1273,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,98,10,54,64,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
202608,24,688,596,1284,https://cms.city.urasoe.lg.jp/doc/2024061900039/file_contents/202608nenrei-zentai.pdf
